disease_id,disease_name,primary_specialty,secondary_specialties,matched_organ_system_scores,primary_specialty_score,total_matched_phenotype_scores,routing_confidence,clinical_genetics_referral,mapping_method,source_hpoa_version,hpo_annotation_source_url,specialty_taxonomy_reference_url,clinical_review_required
OMIM:615503,"Short rib-polydactyly syndrome, type VI",Orthopedics,Paediatrics / Neonatology; Clinical Genetics,skeletal_system:12; development_and_growth:3; cardiovascular_system:1; digestive_system:1; genitourinary_system:1; respiratory_system:1,12,19,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:615959,Centronuclear myopathy 5,Orthopedics,Cardiology; Neurology; Clinical Genetics,skeletal_system:3; cardiovascular_system:2; nervous_system:2; immune_connective_tissue:1; endocrine_metabolic_system:1; eye:1; respiratory_system:1,3,11,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:615980,"Lipodystrophy, familial partial, type 6",Endocrinology / Metabolic Medicine,Dermatology; Clinical Genetics,endocrine_metabolic_system:6; integument:2; cardiovascular_system:1; immune_connective_tissue:1; digestive_system:1; skeletal_system:1; development_and_growth:1,6,13,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:615983,Bardet-Biedl syndrome 5,Ophthalmology,Orthopedics; Nephrology / Urology; Clinical Genetics,eye:9; skeletal_system:4; genitourinary_system:3; nervous_system:2; cardiovascular_system:1; endocrine_metabolic_system:1; development_and_growth:1,9,21,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:616006,Hennekam lymphangiectasia-lymphedema syndrome 2,Clinical Immunology / Rheumatology,Cardiology; Orthopedics; Clinical Genetics,immune_connective_tissue:4; cardiovascular_system:3; skeletal_system:3; ear:2; respiratory_system:2; endocrine_metabolic_system:1; digestive_system:1; nervous_system:1; eye:1; development_and_growth:1,4,19,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:616028,Adams-Oliver syndrome 5,Cardiology,Gastroenterology / Hepatology; Dermatology; Clinical Genetics,cardiovascular_system:9; digestive_system:6; integument:5; immune_connective_tissue:4; skeletal_system:2; blood_system:1; nervous_system:1; neoplasm:1; respiratory_system:1,9,30,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:616339,"Epileptic encephalopathy, early infantile, 29",Neurology,Clinical Genetics,nervous_system:13; skeletal_system:3; development_and_growth:3; eye:1,13,20,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:616346,"Epileptic encephalopathy, early infantile, 31",Neurology,Clinical Genetics,nervous_system:18,18,18,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:616457,Developmental and epileptic encephalopathy 50,Neurology,Endocrinology / Metabolic Medicine; Hematology; Clinical Genetics,nervous_system:9; endocrine_metabolic_system:4; blood_system:4; digestive_system:2; genitourinary_system:2; development_and_growth:1,9,22,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:616486,"Neurodevelopmental disorder with progressive microcephaly, spasticity, and brain abnormalities",Neurology,Clinical Genetics,nervous_system:16; skeletal_system:2,16,18,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:616896,Mitochondrial DNA depletion syndrome 14 (encephalocardiomyopathic type),Endocrinology / Metabolic Medicine,Neurology; Ophthalmology; Clinical Genetics,endocrine_metabolic_system:6; nervous_system:3; eye:2; development_and_growth:2; cardiovascular_system:1; ear:1; digestive_system:1; respiratory_system:1,6,17,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:617026,"Pontocerebellar hypoplasia, type 2F",Neurology,Clinical Genetics,nervous_system:18; eye:1; skeletal_system:1,18,20,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:617106,"Epileptic encephalopathy, early infantile, 42",Neurology,Clinical Genetics,nervous_system:14; eye:3; immune_connective_tissue:1; skeletal_system:1,14,19,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:617168,"Aortic aneurysm, familial thoracic 10",Cardiology,Clinical Genetics,cardiovascular_system:11; skeletal_system:2; integument:1; nervous_system:1; eye:1; development_and_growth:1,11,17,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:617241,"Lung disease, immunodeficiency, and chromosome breakage syndrome",Clinical Immunology / Rheumatology,Endocrinology / Metabolic Medicine; Hematology; Clinical Genetics,immune_connective_tissue:8; endocrine_metabolic_system:6; blood_system:6; nervous_system:2; skeletal_system:2; development_and_growth:2; cardiovascular_system:1; integument:1; digestive_system:1; eye:1; respiratory_system:1,8,31,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:617321,Yao syndrome,Clinical Immunology / Rheumatology,Cardiology; Dermatology; Clinical Genetics,immune_connective_tissue:6; cardiovascular_system:3; integument:2; endocrine_metabolic_system:2; digestive_system:2; eye:2; respiratory_system:2; genitourinary_system:1; skeletal_system:1; development_and_growth:1,6,22,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:617394,"Sclerosing cholangitis, neonatal",Gastroenterology / Hepatology,Clinical Genetics,digestive_system:15; cardiovascular_system:2; immune_connective_tissue:2; integument:2; endocrine_metabolic_system:2; ear:1; genitourinary_system:1; nervous_system:1,15,26,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:617604,"Microcephaly, short stature, and limb abnormalities",Orthopedics,Neurology; Paediatrics / Neonatology; Clinical Genetics,skeletal_system:11; nervous_system:4; development_and_growth:3,11,18,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:617667,Fraser syndrome 3,Nephrology / Urology,Orthopedics; Paediatrics / Neonatology; Clinical Genetics,genitourinary_system:5; skeletal_system:3; development_and_growth:3; ear:2; respiratory_system:2; endocrine_metabolic_system:1; digestive_system:1; nervous_system:1,5,18,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:617682,Pilarowski-Bjornsson syndrome,Neurology,Dermatology; Orthopedics; Clinical Genetics,nervous_system:6; integument:4; skeletal_system:3; immune_connective_tissue:1; development_and_growth:1,6,15,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:617757,Joubert syndrome 32,Neurology,Orthopedics; Ophthalmology; Clinical Genetics,nervous_system:8; skeletal_system:5; eye:3; development_and_growth:2; cardiovascular_system:1,8,19,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:617760,"Myopathy, centronuclear, 6, with fiber-type disproportion",Neurology,Orthopedics; Clinical Genetics,nervous_system:3; skeletal_system:3; immune_connective_tissue:1; respiratory_system:1,3,8,moderate,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:617821,"Ehlers-Danlos syndrome, arthrochalasia type, 2",Orthopedics,Dermatology; Clinical Genetics,skeletal_system:8; integument:5; cardiovascular_system:1; immune_connective_tissue:1; blood_system:1; genitourinary_system:1; nervous_system:1; development_and_growth:1,8,19,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:617873,Combined oxidative phosphorylation deficiency 35,Neurology,Clinical Genetics,nervous_system:13; eye:3; endocrine_metabolic_system:2; skeletal_system:1; development_and_growth:1,13,20,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:617950,Combined oxidative phosphorylation deficiency 36,Endocrinology / Metabolic Medicine,Neurology; ENT / Audiology; Clinical Genetics,endocrine_metabolic_system:6; nervous_system:4; ear:2; integument:1; genitourinary_system:1; eye:1; development_and_growth:1,6,16,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
OMIM:617977,Neurodevelopmental disorder with spastic quadriplegia and brain abnormalities with or without seizures,Neurology,Clinical Genetics,nervous_system:14; skeletal_system:3; immune_connective_tissue:1; eye:1; respiratory_system:1,14,20,high,yes,Positive HPO phenotype annotations mapped through HPO is_a organ-system ancestry; primary specialty is the highest-scoring department.,2026-09-02,https://obophenotype.github.io/human-phenotype-ontology/annotations/phenotype_hpoa/,https://www.abms.org/member-boards/specialty-subspecialty-certificates/,yes
